age,balance,duration,campaign,previous,default_cat,housing_cat,loan_cat,recent_pdays,deposit_cat,job_blue-collar,job_entrepreneur,job_other,job_pink-collar,job_self-employed,job_technician,job_white-collar,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,poutcome_failure,poutcome_success,poutcome_unknown
59,145,556,2,13,0,1,0,0.003484320557491289,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
34,634,737,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,87,477,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
50,-522,863,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36,319,774,2,1,0,1,0,0.0033222591362126247,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
35,0,1073,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
36,478,610,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35,-276,850,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
47,4227,659,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
47,2785,570,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
38,1401,516,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,0,585,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38,1852,606,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
39,462,590,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
43,800,902,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
33,221,669,1,4,0,1,0,0.0028169014084507044,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
34,1089,394,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,451,302,1,1,0,1,0,0.0033222591362126247,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
34,496,333,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
42,1080,951,3,4,0,1,1,0.002702702702702703,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
33,1064,562,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
39,297,734,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
32,3,568,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34,76,747,2,3,0,1,0,0.0026954177897574125,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
32,398,716,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
48,83,1101,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
31,879,394,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
33,210,1207,2,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48,-276,674,1,0,0,1,1,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
33,863,622,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30,228,314,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
35,1396,809,1,1,0,1,0,0.0033333333333333335,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
51,-19,829,1,11,0,1,0,0.0033783783783783786,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
38,2253,937,3,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
39,0,1975,5,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
27,265,1119,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
50,-54,698,2,1,0,1,1,0.003424657534246575,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
34,3821,649,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38,0,531,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29,-7,1279,3,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,830,873,3,2,0,1,0,0.002702702702702703,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
32,0,440,2,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
38,4406,689,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36,437,722,2,1,0,1,0,0.0029069767441860465,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
28,54,533,1,1,0,1,0,0.0026954177897574125,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
49,-454,558,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,1006,667,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
44,2999,717,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
49,85,590,5,1,0,1,0,0.002785515320334262,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
31,17924,745,1,3,0,1,0,0.005747126436781609,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
55,8180,854,2,1,0,0,0,0.002777777777777778,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
32,2431,646,5,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35,341,345,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35,4963,456,1,1,0,1,0,0.0033333333333333335,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
31,8781,680,1,1,0,1,0,0.005649717514124294,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
28,-504,578,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
39,1738,633,1,1,0,1,0,0.002793296089385475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
48,214,307,1,2,0,1,1,0.005649717514124294,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
32,684,607,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
41,580,874,1,1,0,1,0,0.0027548209366391185,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,273,492,1,2,0,1,0,0.005714285714285714,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
32,811,563,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
34,0,1020,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
36,1354,1723,1,2,0,1,0,0.0028089887640449437,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
29,-254,406,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
54,-449,691,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
29,7863,1129,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35,336,191,1,2,0,1,0,0.002890173410404624,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36,1049,224,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
37,6089,616,2,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,-42,668,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
31,953,479,1,2,0,1,0,0.002890173410404624,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
33,315,888,3,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
59,5845,1060,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,378,566,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
53,765,959,3,7,0,1,0,0.005747126436781609,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
26,5795,1094,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,315,884,3,4,0,1,0,0.002890173410404624,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35,916,460,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34,124,604,4,2,0,1,0,0.00273224043715847,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
33,207,629,4,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
59,422,647,4,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,125,676,3,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
34,2,153,2,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
39,7066,667,3,3,0,1,0,0.0028011204481792717,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
42,146,670,4,1,0,1,1,0.002890173410404624,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60,496,655,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
56,-40,311,1,2,0,1,0,0.002717391304347826,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
30,140,760,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
26,77,619,1,4,0,1,0,0.0029411764705882353,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
35,22,1190,2,2,0,1,0,0.0033112582781456954,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,-51,859,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,26,899,1,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
28,154,536,1,1,0,1,0,0.0027472527472527475,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
35,534,669,1,3,0,0,0,0.003205128205128205,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
35,1265,326,5,4,0,1,0,0.00558659217877095,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
55,-466,901,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
32,38,744,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,703,485,1,1,0,1,0,0.011363636363636364,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
31,685,552,1,3,0,1,0,0.00303951367781155,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
23,780,416,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,-67,637,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
46,1085,523,2,58,0,1,1,0.0028328611898017,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,29,285,5,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60,560,730,5,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28,22,536,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
29,6567,792,2,1,0,1,0,0.003355704697986577,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39,2139,576,4,1,0,1,0,0.0026954177897574125,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
54,582,693,5,2,0,1,0,0.002688172043010753,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,194,1015,1,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
27,353,663,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
28,341,437,3,3,0,1,0,0.002881844380403458,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
39,-172,562,2,0,1,1,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
60,-639,585,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,864,659,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,134,532,3,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
40,50,837,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
25,507,832,1,3,0,1,0,0.0027247956403269754,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
48,480,830,1,2,0,1,0,0.002840909090909091,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
37,-22,317,1,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
39,878,611,5,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
40,2574,432,1,1,0,1,0,0.005681818181818182,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
31,2734,858,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
42,241,1012,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
51,129,611,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
28,41,885,3,2,0,1,0,0.002840909090909091,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
32,3387,1111,5,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
36,148,1357,4,2,0,1,0,0.00267379679144385,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
36,249,709,5,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
38,5774,406,4,5,0,1,0,0.002785515320334262,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
36,0,1002,4,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
40,1841,880,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,2120,655,3,4,0,1,0,0.005714285714285714,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
51,297,415,4,1,0,1,0,0.0026666666666666666,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
34,89,1871,4,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
56,827,462,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
35,205,1313,7,1,0,1,1,0.003205128205128205,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,3743,722,4,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
39,117,1032,2,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,-493,536,2,4,0,1,0,0.0029940119760479044,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
33,62,473,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
40,2040,906,2,2,0,1,0,0.002857142857142857,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
22,344,347,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
32,230,442,1,8,0,1,0,0.0037593984962406013,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
33,1277,827,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
29,104,903,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
29,706,1340,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
24,174,487,1,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31,239,666,1,1,0,1,0,0.002777777777777778,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
27,513,351,1,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,7290,357,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
30,5909,420,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
27,-195,391,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
55,3917,565,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,352,431,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
29,615,373,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
55,0,616,1,1,0,0,0,0.002702702702702703,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,217,504,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36,1015,1008,1,2,0,1,0,0.002881844380403458,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
27,409,525,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,1119,1063,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
32,12198,178,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
33,235,525,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38,170,442,1,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
45,-357,618,1,2,0,1,1,0.0028169014084507044,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
30,2145,727,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,-454,801,5,2,0,1,1,0.0028169014084507044,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
26,-887,827,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
25,292,1027,2,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
33,139,732,2,5,0,1,1,0.003436426116838488,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
32,2684,542,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
34,-1,1057,6,1,0,1,0,0.0028169014084507044,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,1387,256,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
28,-522,638,2,0,0,1,1,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
38,-242,1173,3,6,0,1,0,0.0035971223021582736,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
35,719,1359,3,3,0,1,0,0.002717391304347826,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
28,0,390,5,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
29,497,642,3,6,0,1,0,0.003355704697986577,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,76,639,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
45,397,582,1,2,0,1,1,0.010526315789473684,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
37,3723,354,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
32,1625,796,1,1,0,0,0,0.009174311926605505,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
59,106,186,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
37,1543,298,1,6,0,1,0,0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59,2239,431,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
27,1977,449,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
39,0,271,1,3,0,1,0,0.010752688172043012,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
43,2145,271,1,3,0,0,0,0.00546448087431694,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39,116,554,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
26,620,223,1,1,0,0,0,0.010638297872340425,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
39,307,182,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
43,7702,460,1,2,0,0,0,0.010526315789473684,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
27,3733,198,1,6,0,1,0,0.01020408163265306,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32,3993,148,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
29,428,293,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
42,5310,545,2,1,0,1,0,0.005376344086021506,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
53,2509,231,2,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
36,255,970,2,2,0,0,0,0.010869565217391304,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
27,616,685,1,1,0,1,0,0.009900990099009901,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
43,733,282,1,3,0,1,0,0.0053475935828877,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
60,439,464,1,1,0,0,1,0.003115264797507788,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,590,124,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
26,567,421,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
26,689,678,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
28,386,867,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
28,0,269,1,2,0,1,0,0.025,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
28,957,915,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
40,312,612,7,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
24,167,288,1,2,0,0,1,0.010416666666666666,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
56,13094,1064,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,5086,213,4,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28,707,226,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
37,466,377,1,0,0,1,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,152,158,2,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
43,1612,262,2,1,0,0,0,0.0028328611898017,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
36,911,117,2,3,0,1,1,0.047619047619047616,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
35,27,214,1,1,0,1,0,0.003278688524590164,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
29,6,315,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
27,253,242,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,705,414,2,4,0,1,0,0.02857142857142857,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
33,109,601,2,7,0,1,1,0.1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
24,23878,133,1,1,0,0,0,0.010309278350515464,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
58,3399,1078,1,7,0,0,0,0.010309278350515464,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
43,79,640,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
26,243,482,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
31,138,91,1,2,0,0,0,0.0035087719298245615,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
25,1317,176,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
58,2714,165,1,2,0,0,0,0.003484320557491289,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
48,17964,208,2,3,0,1,0,0.010416666666666666,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
60,846,1346,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,326,390,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
26,100,445,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
25,304,226,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,39,396,3,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
